fecha,longitude,latitude,NDVI,EVI
2016-07-30,-74.79278509217357,5.219164838844771,0.5195836213187272,0.40219952386839214
2016-08-15,-74.79278509217357,5.219164838844771,0.41449765775310277,0.3200087480659753
2016-08-31,-74.79278509217357,5.219164838844771,0.30887423785959506,0.22439460146339488
2016-09-16,-74.79278509217357,5.219164838844771,0.22049310057766053,0.14145303252146463
2016-10-02,-74.79278509217357,5.219164838844771,0.15555409853214291,0.10727752709505271
2016-10-18,-74.79278509217357,5.219164838844771,0.08162793204253159,0.07083588221001687
2016-11-03,-74.79278509217357,5.219164838844771,0.05,0.05080770217945573
2016-11-19,-74.79278509217357,5.219164838844771,0.05,0.02903403375911693
2016-12-05,-74.79278509217357,5.219164838844771,0.05,0.003753311320839406
2016-12-21,-74.79278509217357,5.219164838844771,0.05,0.011046007752911959
2017-01-06,-74.79278509217357,5.219164838844771,0.10907491999907051,0.08980167453377162
2017-01-22,-74.79278509217357,5.219164838844771,0.18957473830606597,0.1346178026487617
2017-02-07,-74.79278509217357,5.219164838844771,0.3255461086066301,0.23703430203374407
2017-02-23,-74.79278509217357,5.219164838844771,0.41247596302381073,0.29068461866766054
2017-03-11,-74.79278509217357,5.219164838844771,0.4906681036081236,0.34900063660788105
2017-03-27,-74.79278509217357,5.219164838844771,0.5766185917070422,0.44927010652942956
2017-04-12,-74.79278509217357,5.219164838844771,0.6223659186570185,0.47546291186368106
2017-04-28,-74.79278509217357,5.219164838844771,0.7145292373509291,0.524013928899261
2017-05-14,-74.79278509217357,5.219164838844771,0.7090798406528691,0.5332524706439292
2017-05-30,-74.79278509217357,5.219164838844771,0.7288741266759708,0.5513091192340722
2017-06-15,-74.79278509217357,5.219164838844771,0.7144902351979107,0.5679032542248513
2017-07-01,-74.79278509217357,5.219164838844771,0.6588970316093892,0.4737028238546046
2017-07-17,-74.79278509217357,5.219164838844771,0.5957392609540432,0.45120437939496766
2017-08-02,-74.79278509217357,5.219164838844771,0.5320378493038302,0.4157306118961642
2017-08-18,-74.79278509217357,5.219164838844771,0.4155034227013802,0.34089362485042635
2017-09-03,-74.79278509217357,5.219164838844771,0.2861876490535856,0.20184570613519426
2017-09-19,-74.79278509217357,5.219164838844771,0.19853111142669447,0.1411021375069055
2017-10-05,-74.79278509217357,5.219164838844771,0.1091344334188379,0.09455384400041651
2017-10-21,-74.79278509217357,5.219164838844771,0.07039531832015887,0.02338036285006599
2017-11-06,-74.79278509217357,5.219164838844771,0.05,0.043770276949003914
2017-11-22,-74.79278509217357,5.219164838844771,0.05,0.07743461783383573
2017-12-08,-74.79278509217357,5.219164838844771,0.09666202875088724,0.08078471022868536
2017-12-24,-74.79278509217357,5.219164838844771,0.059180325572335414,0.0017443185646253759
2018-01-09,-74.79278509217357,5.219164838844771,0.14782702701124087,0.09461144835222414
2018-01-25,-74.79278509217357,5.219164838844771,0.21579588755076795,0.1496049796818798
2018-02-10,-74.79278509217357,5.219164838844771,0.31489253748582235,0.2574890077301196
2018-02-26,-74.79278509217357,5.219164838844771,0.4193735945752133,0.3113574991906362
2018-03-14,-74.79278509217357,5.219164838844771,0.49153582062524925,0.3351582065748498
2018-03-30,-74.79278509217357,5.219164838844771,0.5887931306225401,0.44051919695053865
2018-04-15,-74.79278509217357,5.219164838844771,0.7038991794542867,0.5305298750201727
2018-05-01,-74.79278509217357,5.219164838844771,0.7366892288230632,0.5425310096465144
2018-05-17,-74.79278509217357,5.219164838844771,0.7166464292874781,0.5181824867209611
2018-06-02,-74.79278509217357,5.219164838844771,0.7222114418408618,0.5842279760293496
2018-06-18,-74.79278509217357,5.219164838844771,0.6899922670229391,0.5342639843419312
2018-07-04,-74.79278509217357,5.219164838844771,0.633682639035528,0.4938934395341309
2018-07-20,-74.79278509217357,5.219164838844771,0.5845003186122576,0.43524248100603136
2018-08-05,-74.79278509217357,5.219164838844771,0.4864342068379822,0.35172990121989883
2018-08-21,-74.79278509217357,5.219164838844771,0.3987576839145642,0.28996859332910757
2018-09-06,-74.79278509217357,5.219164838844771,0.267392719657133,0.17498578825645736
2018-09-22,-74.79278509217357,5.219164838844771,0.20428925085553817,0.18479876326986233
2018-10-08,-74.79278509217357,5.219164838844771,0.12669886916231912,0.0926513853495417
2018-10-24,-74.79278509217357,5.219164838844771,0.07143590637423612,0.07969696461481358
2018-11-09,-74.79278509217357,5.219164838844771,0.05,0.029281455383325262
2018-11-25,-74.79278509217357,5.219164838844771,0.05,0.046075128769232275
2018-12-11,-74.79278509217357,5.219164838844771,0.07479775397544933,0.05976300422602512
2018-12-27,-74.79278509217357,5.219164838844771,0.06476532054950282,0.021210806427213815
2019-01-12,-74.79278509217357,5.219164838844771,0.1895855303880296,0.17666246220668816
2019-01-28,-74.79278509217357,5.219164838844771,0.2373549383962673,0.17035245737448074
2019-02-13,-74.79278509217357,5.219164838844771,0.36525804400626793,0.2518026193638312
2019-03-01,-74.79278509217357,5.219164838844771,0.41675634290445274,0.32543379307212045
2019-03-17,-74.79278509217357,5.219164838844771,0.5214841079653304,0.39101064363959637
2019-04-02,-74.79278509217357,5.219164838844771,0.6097957116711422,0.46409827472933535
2019-04-18,-74.79278509217357,5.219164838844771,0.7075570152365414,0.532479459565441
2019-05-04,-74.79278509217357,5.219164838844771,0.7362823680905698,0.5112083340473069
2019-05-20,-74.79278509217357,5.219164838844771,0.7407623284427679,0.5387071409262185
2019-06-05,-74.79278509217357,5.219164838844771,0.7086484463457063,0.5139232874207047
2019-06-21,-74.79278509217357,5.219164838844771,0.6912418824291927,0.5367494626690148
2019-07-07,-74.79278509217357,5.219164838844771,0.6125537028157655,0.4600279069637125
2019-07-23,-74.79278509217357,5.219164838844771,0.551248615057099,0.40688299940558503
2019-08-08,-74.79278509217357,5.219164838844771,0.4894219049408537,0.37782873744571877
2019-08-24,-74.79278509217357,5.219164838844771,0.39803611134236294,0.2954369699217742
2019-09-09,-74.79278509217357,5.219164838844771,0.260170699541412,0.190650848318449
2019-09-25,-74.79278509217357,5.219164838844771,0.18994790161788455,0.14599239338248762
2019-10-11,-74.79278509217357,5.219164838844771,0.08933397975073132,0.06881028044560597
2019-10-27,-74.79278509217357,5.219164838844771,0.062009447073973885,0.09685656605615883
2019-11-12,-74.79278509217357,5.219164838844771,0.0659429984610957,0.03239238183464538
2019-11-28,-74.79278509217357,5.219164838844771,0.05,0.008231159963259942
2019-12-14,-74.79278509217357,5.219164838844771,0.05,0.04381210007180682
2019-12-30,-74.79278509217357,5.219164838844771,0.12443851857743188,0.07874721217820174
2020-01-15,-74.79278509217357,5.219164838844771,0.15818186944051293,0.07569062148561159
2020-01-31,-74.79278509217357,5.219164838844771,0.25491296299190297,0.16993643400673597
2020-02-16,-74.79278509217357,5.219164838844771,0.3438863129532656,0.2403775191515974
2020-03-03,-74.79278509217357,5.219164838844771,0.4510460708926003,0.3031299853423176
2020-03-19,-74.79278509217357,5.219164838844771,0.5167722263658572,0.43016411201495885
2020-04-04,-74.79278509217357,5.219164838844771,0.601247861049466,0.42900018421800673
2020-04-20,-74.79278509217357,5.219164838844771,0.7262220132969719,0.602767853357537
2020-05-06,-74.79278509217357,5.219164838844771,0.7054336710913371,0.5217102741827422
2020-05-22,-74.79278509217357,5.219164838844771,0.7490025743941606,0.5963258836837323
2020-06-07,-74.79278509217357,5.219164838844771,0.7086629148001102,0.5265916291812405
2020-06-23,-74.79278509217357,5.219164838844771,0.7041356482387243,0.5367970576683756
2020-07-09,-74.79278509217357,5.219164838844771,0.6182159016669384,0.46098546695988296
2020-07-25,-74.79278509217357,5.219164838844771,0.5170902587611328,0.3830542191913563
2020-08-10,-74.79278509217357,5.219164838844771,0.44592590309357044,0.3390878251127029
2020-08-26,-74.79278509217357,5.219164838844771,0.34166464109254624,0.26567925127031244
2020-09-11,-74.79278509217357,5.219164838844771,0.2768188791141249,0.210722745888963
2020-09-27,-74.79278509217357,5.219164838844771,0.17692114565815276,0.1337539661951719
2020-10-13,-74.79278509217357,5.219164838844771,0.0992712262002075,0.060022258979298665
2020-10-29,-74.79278509217357,5.219164838844771,0.05636821102816835,0.04033042630285647
2020-11-14,-74.79278509217357,5.219164838844771,0.06776688567539371,0.08229226230605013
2020-11-30,-74.79278509217357,5.219164838844771,0.05,0.022238855806104657
2020-12-16,-74.79278509217357,5.219164838844771,0.05,0.06132285906177731
2021-01-01,-74.79278509217357,5.219164838844771,0.1133748455859347,0.09463400225728325
2021-01-17,-74.79278509217357,5.219164838844771,0.1464877021327468,0.12841454623072374
2021-02-02,-74.79278509217357,5.219164838844771,0.27892306151282265,0.18698368244632743
2021-02-18,-74.79278509217357,5.219164838844771,0.35738714490067464,0.27331470276263636
2021-03-06,-74.79278509217357,5.219164838844771,0.46606696029288763,0.34370679650359465
2021-03-22,-74.79278509217357,5.219164838844771,0.5549623432881573,0.4111822099019803
2021-04-07,-74.79278509217357,5.219164838844771,0.6389761226593812,0.508661931454399
2021-04-23,-74.79278509217357,5.219164838844771,0.6444156647134979,0.4785747432449297
2021-05-09,-74.79278509217357,5.219164838844771,0.7355245998517742,0.5575633296825726
2021-05-25,-74.79278509217357,5.219164838844771,0.734490880452492,0.5157337246897974
2021-06-10,-74.79278509217357,5.219164838844771,0.7313643000585853,0.5830702293272227
2021-06-26,-74.79278509217357,5.219164838844771,0.6512336758830908,0.5057018171862818
2021-07-12,-74.79278509217357,5.219164838844771,0.6099115985552572,0.45620721199986597
2021-07-28,-74.79278509217357,5.219164838844771,0.51239216101791,0.37760499731631497
2021-08-13,-74.79278509217357,5.219164838844771,0.46507498375302525,0.36045934265452306
2021-08-29,-74.79278509217357,5.219164838844771,0.3751144569874637,0.30488408052015165
2021-09-14,-74.79278509217357,5.219164838844771,0.2538473560610403,0.22526420756913607
2021-09-30,-74.79278509217357,5.219164838844771,0.16883777203858596,0.14318809256488066
2021-10-16,-74.79278509217357,5.219164838844771,0.08592170325228365,0.06577219375639684
2021-11-01,-74.79278509217357,5.219164838844771,0.05,0.057291678691897066
2021-11-17,-74.79278509217357,5.219164838844771,0.05,0.05314700684835323
2021-12-03,-74.79278509217357,5.219164838844771,0.05,0.0609249418693464
2021-12-19,-74.79278509217357,5.219164838844771,0.07866290272349713,0.09541010019555887
2022-01-04,-74.79278509217357,5.219164838844771,0.13504075042183505,0.06983975770331147
2022-01-20,-74.79278509217357,5.219164838844771,0.19565643632267044,0.1233021833901065
2022-02-05,-74.79278509217357,5.219164838844771,0.27721864943611585,0.23813855574262133
2022-02-21,-74.79278509217357,5.219164838844771,0.39811342546951034,0.2846064605305579
2022-03-09,-74.79278509217357,5.219164838844771,0.46268593739213115,0.3476700949016236
2022-03-25,-74.79278509217357,5.219164838844771,0.5486885674038817,0.39809362000497966
2022-04-10,-74.79278509217357,5.219164838844771,0.6549925454964196,0.5143506498444487
2022-04-26,-74.79278509217357,5.219164838844771,0.7166244091454363,0.49164251668711534
2022-05-12,-74.79278509217357,5.219164838844771,0.7419990465473725,0.5579399563751809
2022-05-28,-74.79278509217357,5.219164838844771,0.7490460548368533,0.5941087347606642
2022-06-13,-74.79278509217357,5.219164838844771,0.6773879309206733,0.4962188796866828
2022-06-29,-74.79278509217357,5.219164838844771,0.6830502915704263,0.4806558306887409
2022-07-15,-74.79278509217357,5.219164838844771,0.6316002832116473,0.48106734466274864
2022-07-31,-74.79278509217357,5.219164838844771,0.5333445072140609,0.38858950718010976
2022-08-16,-74.79278509217357,5.219164838844771,0.4369598623468317,0.3490893278799046
2022-09-01,-74.79278509217357,5.219164838844771,0.32677031708367144,0.24976575566672748
2022-09-17,-74.79278509217357,5.219164838844771,0.23353472324326163,0.1578841371376586
2022-10-03,-74.79278509217357,5.219164838844771,0.14286407531162423,0.104097605834671
2022-10-19,-74.79278509217357,5.219164838844771,0.08904592695504775,0.0867809301544917
2022-11-04,-74.79278509217357,5.219164838844771,0.05,0.03499981939360845
2022-11-20,-74.79278509217357,5.219164838844771,0.05347946411988749,0.025237833513664334
2022-12-06,-74.79278509217357,5.219164838844771,0.05,0.04154612383662388
2022-12-22,-74.79278509217357,5.219164838844771,0.08945175170712279,0.06731733489155528
2023-01-07,-74.79278509217357,5.219164838844771,0.16000988353517018,0.13714329230270816
2023-01-23,-74.79278509217357,5.219164838844771,0.22994383423614306,0.18354020570358917
2023-02-08,-74.79278509217357,5.219164838844771,0.3521412121520024,0.2600026753366809
2023-02-24,-74.79278509217357,5.219164838844771,0.36383101052385397,0.3049583451232333
2023-03-12,-74.79278509217357,5.219164838844771,0.49148232451957874,0.37076935227654473
2023-03-28,-74.79278509217357,5.219164838844771,0.614691682174614,0.428973570809782
2023-04-13,-74.79278509217357,5.219164838844771,0.6358382008759024,0.44485309191454975
2023-04-29,-74.79278509217357,5.219164838844771,0.696409597317721,0.5310999301086305
2023-05-15,-74.79278509217357,5.219164838844771,0.7493717359428427,0.5675542855437031
2023-05-31,-74.79278509217357,5.219164838844771,0.7103979657669324,0.48659640559254635
2023-06-16,-74.79278509217357,5.219164838844771,0.7126929996911285,0.5250842290955796
2023-07-02,-74.79278509217357,5.219164838844771,0.6689725076960792,0.5157684532964848
2023-07-18,-74.79278509217357,5.219164838844771,0.5898610777466717,0.45759847001752085
2023-08-03,-74.79278509217357,5.219164838844771,0.5036039224970201,0.3883042359847944
2023-08-19,-74.79278509217357,5.219164838844771,0.38810103788869554,0.28748355013989246
2023-09-04,-74.79278509217357,5.219164838844771,0.3078550570471739,0.24730186229372883
2023-09-20,-74.79278509217357,5.219164838844771,0.20372811589063744,0.16321943203262032
2023-10-06,-74.79278509217357,5.219164838844771,0.12688693529346717,0.09281435812353778
2023-10-22,-74.79278509217357,5.219164838844771,0.08829749166527844,0.026361911327875708
2023-11-07,-74.79278509217357,5.219164838844771,0.05,0.00785629205114359
2023-11-23,-74.79278509217357,5.219164838844771,0.05,0.02393471119689647
2023-12-09,-74.79278509217357,5.219164838844771,0.055171357013270944,0.035680836432301716
2023-12-25,-74.79278509217357,5.219164838844771,0.08626600966380513,0.08648385718206969
2024-01-10,-74.79278509217357,5.219164838844771,0.1736551518952313,0.1288586052269007
2024-01-26,-74.79278509217357,5.219164838844771,0.25674397868315324,0.19440051718104712
2024-02-11,-74.79278509217357,5.219164838844771,0.30705039683416036,0.21839979058164555
2024-02-27,-74.79278509217357,5.219164838844771,0.3927736011345436,0.2768175237762347
2024-03-14,-74.79278509217357,5.219164838844771,0.5108382450312605,0.39920038416101744
2024-03-30,-74.79278509217357,5.219164838844771,0.6378489217681576,0.45074306101857736
2024-04-15,-74.79278509217357,5.219164838844771,0.6801054759159778,0.48926822815383264
2024-05-01,-74.79278509217357,5.219164838844771,0.7287512928511314,0.543941736624594
2024-05-17,-74.79278509217357,5.219164838844771,0.704297100445144,0.5467887651652277
2024-06-02,-74.79278509217357,5.219164838844771,0.7234899000444863,0.5319394202658937
2024-06-18,-74.79278509217357,5.219164838844771,0.682287826012063,0.4986302039752961
2024-07-04,-74.79278509217357,5.219164838844771,0.6561571171389298,0.4883329510354692
2024-07-20,-74.79278509217357,5.219164838844771,0.5781401392856652,0.4408435415428258
2024-08-05,-74.79278509217357,5.219164838844771,0.5077303433769681,0.37394203451543845
2024-08-21,-74.79278509217357,5.219164838844771,0.35411598067925215,0.28693143384087877
2024-09-06,-74.79278509217357,5.219164838844771,0.2793073065499461,0.23177232880400714
2024-09-22,-74.79278509217357,5.219164838844771,0.20320246888462246,0.14977910105939995
2024-10-08,-74.79278509217357,5.219164838844771,0.12623690515188105,0.1336979300664368
2024-10-24,-74.79278509217357,5.219164838844771,0.10440570265079338,0.0796918996907506
2024-11-09,-74.79278509217357,5.219164838844771,0.05,0.05902480314932772
2024-11-25,-74.79278509217357,5.219164838844771,0.05,0.04416140745236511
2024-12-11,-74.79278509217357,5.219164838844771,0.05,0.04377816422915108
2024-12-27,-74.79278509217357,5.219164838844771,0.07619064036867595,0.025351630410327584
2015-01-01,-74.87807136207793,5.070644998727207,0.6045705699754582,0.43418610515476114
2015-01-17,-74.87807136207793,5.070644998727207,0.6596126036913113,0.48656788804147694
2015-02-02,-74.87807136207793,5.070644998727207,0.706873287263864,0.5338614784362056
2015-02-18,-74.87807136207793,5.070644998727207,0.7700249800261767,0.5707335653419522
2015-03-06,-74.87807136207793,5.070644998727207,0.8057801578021786,0.5814963538287858
2015-03-22,-74.87807136207793,5.070644998727207,0.7912471789863635,0.6453888587716893
2015-04-07,-74.87807136207793,5.070644998727207,0.7814561422473865,0.6147563968176633
2015-04-23,-74.87807136207793,5.070644998727207,0.7450208123406818,0.5703811511621073
2015-05-09,-74.87807136207793,5.070644998727207,0.6911205363390098,0.5149322506309733
2015-05-25,-74.87807136207793,5.070644998727207,0.6124417884281217,0.4679373685002423
2015-06-10,-74.87807136207793,5.070644998727207,0.5383267546014662,0.4170567706773682
2015-06-26,-74.87807136207793,5.070644998727207,0.5014184219182567,0.38339444458343713
2015-07-12,-74.87807136207793,5.070644998727207,0.4010742578675896,0.3098850049868661
2015-07-28,-74.87807136207793,5.070644998727207,0.33594003974187675,0.27066597231571055
2015-08-13,-74.87807136207793,5.070644998727207,0.2539034948929304,0.1837154738073249
2015-08-29,-74.87807136207793,5.070644998727207,0.2161256774195065,0.1321930414600858
2015-09-14,-74.87807136207793,5.070644998727207,0.2682290830343713,0.2190755119152122
2015-09-30,-74.87807136207793,5.070644998727207,0.23230175506419534,0.14417624717732855
2015-10-16,-74.87807136207793,5.070644998727207,0.21343724873562853,0.1492080263930687
2015-11-01,-74.87807136207793,5.070644998727207,0.36550685914190295,0.2828278297857002
2015-11-17,-74.87807136207793,5.070644998727207,0.36526736647027874,0.2832521290427152
2015-12-03,-74.87807136207793,5.070644998727207,0.41511473289707707,0.3053895824188551
2015-12-19,-74.87807136207793,5.070644998727207,0.5234460586126394,0.39086253092305856
2016-01-04,-74.87807136207793,5.070644998727207,0.6119798813218968,0.46587781551614366
2016-01-20,-74.87807136207793,5.070644998727207,0.6781905991996287,0.49487550375510636
2016-02-05,-74.87807136207793,5.070644998727207,0.7402180355662857,0.5877422656271942
2016-02-21,-74.87807136207793,5.070644998727207,0.744743958250658,0.5408040555737023
2016-03-08,-74.87807136207793,5.070644998727207,0.8140380440411392,0.6067016532969532
2016-03-24,-74.87807136207793,5.070644998727207,0.818117376186173,0.6047373179017861
2016-04-09,-74.87807136207793,5.070644998727207,0.8011987008515233,0.6035287419747516
2016-04-25,-74.87807136207793,5.070644998727207,0.7400100451585958,0.5863018943023449
2016-05-11,-74.87807136207793,5.070644998727207,0.6738567255573932,0.4865701022495457
2016-05-27,-74.87807136207793,5.070644998727207,0.6059185298734785,0.46348557641797167
2016-06-12,-74.87807136207793,5.070644998727207,0.5099137771436164,0.39518475091073474
2016-06-28,-74.87807136207793,5.070644998727207,0.4548868336080798,0.3641213784207311
2016-07-14,-74.87807136207793,5.070644998727207,0.346000869225636,0.24376933641714363
2016-07-30,-74.87807136207793,5.070644998727207,0.297581662883741,0.2066616578355267
2016-08-15,-74.87807136207793,5.070644998727207,0.28760745241857016,0.21212105680493254
2016-08-31,-74.87807136207793,5.070644998727207,0.24651569566719383,0.18170307432279414
2016-09-16,-74.87807136207793,5.070644998727207,0.24450830948720767,0.1632105112765436
2016-10-02,-74.87807136207793,5.070644998727207,0.264202977564396,0.21140555258100668
2016-10-18,-74.87807136207793,5.070644998727207,0.2874347425816774,0.2267067257912833
2016-11-03,-74.87807136207793,5.070644998727207,0.3331364734264124,0.2905538211244306
2016-11-19,-74.87807136207793,5.070644998727207,0.38716780258842665,0.2842341875746284
2016-12-05,-74.87807136207793,5.070644998727207,0.44511697163153047,0.31319247531209116
2016-12-21,-74.87807136207793,5.070644998727207,0.5107791344613378,0.36530840458138497
2017-01-06,-74.87807136207793,5.070644998727207,0.6037755962842685,0.45951759978315565
2017-01-22,-74.87807136207793,5.070644998727207,0.6737387744755546,0.48999337530807174
2017-02-07,-74.87807136207793,5.070644998727207,0.7464287800324237,0.5746098384703368
2017-02-23,-74.87807136207793,5.070644998727207,0.7649242451852749,0.560634860995662
2017-03-11,-74.87807136207793,5.070644998727207,0.7997687940303657,0.6035860672724964
2017-03-27,-74.87807136207793,5.070644998727207,0.7599524918715802,0.568604763783997
2017-04-12,-74.87807136207793,5.070644998727207,0.7736936779687099,0.5622763627467774
2017-04-28,-74.87807136207793,5.070644998727207,0.7327533464655231,0.5204685601439866
2017-05-14,-74.87807136207793,5.070644998727207,0.7001266274768827,0.5500539703088506
2017-05-30,-74.87807136207793,5.070644998727207,0.6009296264888949,0.45796630662345267
2017-06-15,-74.87807136207793,5.070644998727207,0.4835717074261156,0.33955182736428
2017-07-01,-74.87807136207793,5.070644998727207,0.4504919214155161,0.31642628063309985
2017-07-17,-74.87807136207793,5.070644998727207,0.39974395270679963,0.3397538951450596
2017-08-02,-74.87807136207793,5.070644998727207,0.30084886001708644,0.20888737693111098
2017-08-18,-74.87807136207793,5.070644998727207,0.2824557975266736,0.24406417111499762
2017-09-03,-74.87807136207793,5.070644998727207,0.22462094547400369,0.1734464315516416
2017-09-19,-74.87807136207793,5.070644998727207,0.2769337667032708,0.17466514206386777
2017-10-05,-74.87807136207793,5.070644998727207,0.22708883690215756,0.1618444955474014
2017-10-21,-74.87807136207793,5.070644998727207,0.2743441157339667,0.22201011255554792
2017-11-06,-74.87807136207793,5.070644998727207,0.33906231173891904,0.2187974926113467
2017-11-22,-74.87807136207793,5.070644998727207,0.4077087455386892,0.2942307814069039
2017-12-08,-74.87807136207793,5.070644998727207,0.4949971105373337,0.3586960821742619
2017-12-24,-74.87807136207793,5.070644998727207,0.5323840917360274,0.4101107010181112
2018-01-09,-74.87807136207793,5.070644998727207,0.633784272754158,0.4843001918443426
2018-01-25,-74.87807136207793,5.070644998727207,0.6504905250523091,0.4986285825877968
2018-02-10,-74.87807136207793,5.070644998727207,0.7165095882840605,0.5420877134448107
2018-02-26,-74.87807136207793,5.070644998727207,0.7450361570851858,0.5677035607647507
2018-03-14,-74.87807136207793,5.070644998727207,0.7742782837636983,0.5550560198175633
2018-03-30,-74.87807136207793,5.070644998727207,0.8008964910539078,0.605505258723966
2018-04-15,-74.87807136207793,5.070644998727207,0.7501464994621276,0.591633451577017
2018-05-01,-74.87807136207793,5.070644998727207,0.7108388472585219,0.53377128892331
2018-05-17,-74.87807136207793,5.070644998727207,0.6669003314579651,0.4877819299109016
2018-06-02,-74.87807136207793,5.070644998727207,0.6018411958818108,0.4407118499680636
2018-06-18,-74.87807136207793,5.070644998727207,0.5093175080782548,0.40924098385475793
2018-07-04,-74.87807136207793,5.070644998727207,0.4217494576952606,0.2680564866528557
2018-07-20,-74.87807136207793,5.070644998727207,0.4053227389842747,0.3549786132903461
2018-08-05,-74.87807136207793,5.070644998727207,0.3063091605869225,0.19099510962778815
2018-08-21,-74.87807136207793,5.070644998727207,0.26470725892595187,0.19280598519765052
2018-09-06,-74.87807136207793,5.070644998727207,0.24209162983183324,0.159300961535438
2018-09-22,-74.87807136207793,5.070644998727207,0.2528118421103638,0.20009902908849456
2018-10-08,-74.87807136207793,5.070644998727207,0.22737235845435175,0.18451320347466155
2018-10-24,-74.87807136207793,5.070644998727207,0.33385424745306314,0.2538298922385386
2018-11-09,-74.87807136207793,5.070644998727207,0.33841527033348373,0.2509713884619624
2018-11-25,-74.87807136207793,5.070644998727207,0.42270219766312894,0.2824132161372024
2018-12-11,-74.87807136207793,5.070644998727207,0.48687667168942106,0.3573482247778096
2018-12-27,-74.87807136207793,5.070644998727207,0.5961763271765771,0.4436487907063336
2019-01-12,-74.87807136207793,5.070644998727207,0.6649465203979199,0.4766350763427998
2019-01-28,-74.87807136207793,5.070644998727207,0.7069855604207841,0.5366271755914127
2019-02-13,-74.87807136207793,5.070644998727207,0.7279955329651258,0.5495445720165831
2019-03-01,-74.87807136207793,5.070644998727207,0.8024680956383925,0.5953752376430623
2019-03-17,-74.87807136207793,5.070644998727207,0.7574492136992259,0.5677356537448706
2019-04-02,-74.87807136207793,5.070644998727207,0.765554962284704,0.5673194029402503
2019-04-18,-74.87807136207793,5.070644998727207,0.7541101486852712,0.531469567193643
2019-05-04,-74.87807136207793,5.070644998727207,0.6774909923837822,0.5177595809983472
2019-05-20,-74.87807136207793,5.070644998727207,0.638798687501403,0.4278041287896409
2019-06-05,-74.87807136207793,5.070644998727207,0.5943499450453149,0.451209853889471
2019-06-21,-74.87807136207793,5.070644998727207,0.48904862940027766,0.3404498678290434
2019-07-07,-74.87807136207793,5.070644998727207,0.44566668765877265,0.34123702819528806
2019-07-23,-74.87807136207793,5.070644998727207,0.4087848911887407,0.3149924403660543
2019-08-08,-74.87807136207793,5.070644998727207,0.3127393582786157,0.23121596010679046
2019-08-24,-74.87807136207793,5.070644998727207,0.2810759027539866,0.22330863109045299
